stat1,stat2,stat3,stat4,stat5,stat6,prob
16,13,10,5,4,4,53.63%
16,13,10,6,4,4,53.63%
14,12,12,12,8,6,53.63%
16,13,10,5,5,4,53.63%
16,13,10,6,5,4,53.63%
16,13,10,7,4,4,53.62%
16,13,10,7,5,4,53.62%
16,10,10,9,8,5,53.62%
16,11,11,9,7,5,53.62%
16,12,10,10,6,3,53.61%
15,14,12,9,9,6,53.61%
16,12,11,8,7,5,53.61%
16,13,7,7,7,3,53.60%
16,13,8,7,7,3,53.60%
15,14,11,11,9,3,53.59%
16,13,9,7,7,3,53.59%
16,10,10,10,7,4,53.59%
15,13,13,9,7,6,53.58%
16,13,10,6,6,4,53.57%
16,11,10,9,8,5,53.57%
16,13,10,7,6,4,53.57%
16,12,11,9,5,5,53.57%
16,13,10,8,4,4,53.57%
16,13,10,8,5,4,53.56%
16,11,10,10,7,4,53.56%
16,11,11,8,8,4,53.56%
16,11,11,9,8,3,53.56%
16,13,8,8,7,3,53.56%
16,13,9,8,7,3,53.55%
16,12,11,9,6,5,53.54%
14,12,12,12,9,5,53.54%
15,14,11,10,8,7,53.54%
14,14,10,10,10,5,53.53%
16,13,10,8,6,4,53.51%
16,13,9,9,3,3,53.50%
16,13,9,9,4,3,53.50%
16,13,9,9,5,3,53.50%
16,12,8,8,8,5,53.48%
16,12,9,8,8,5,53.47%
16,13,10,7,7,3,53.46%
16,12,10,10,4,4,53.46%
16,12,10,10,5,4,53.46%
14,13,12,12,9,3,53.46%
16,12,11,8,8,3,53.46%
15,14,11,11,9,4,53.45%
12,12,12,12,9,6,53.45%
16,13,9,9,6,3,53.45%
16,13,10,8,7,3,53.43%
16,12,10,10,6,4,53.42%
16,13,10,9,3,3,53.42%
16,13,10,9,4,3,53.42%
16,13,10,9,5,3,53.41%
16,13,7,7,7,4,53.41%
16,13,8,7,7,4,53.41%
14,14,11,10,10,5,53.41%
16,11,11,10,3,3,53.41%
16,11,11,10,4,3,53.41%
15,13,12,11,10,3,53.41%
16,11,11,10,5,3,53.40%
16,13,9,7,7,4,53.40%
16,12,10,10,7,3,53.39%
13,12,12,12,9,6,53.39%
16,11,11,9,8,4,53.39%
13,13,13,9,9,7,53.37%
16,13,8,8,7,4,53.37%
16,13,10,9,6,3,53.37%
16,11,11,10,6,3,53.36%
16,13,9,8,7,4,53.36%
16,12,10,8,8,5,53.36%
16,6,6,6,6,6,53.35%
16,7,6,6,6,6,53.35%
16,8,6,6,6,6,53.35%
16,7,7,6,6,6,53.35%
16,8,7,6,6,6,53.35%
16,9,6,6,6,6,53.35%
16,9,7,6,6,6,53.35%
16,8,8,6,6,6,53.35%
16,9,8,6,6,6,53.35%
16,7,7,7,6,6,53.35%
16,8,7,7,6,6,53.35%
16,9,7,7,6,6,53.35%
16,8,8,7,6,6,53.35%
16,9,8,7,6,6,53.35%
16,10,6,6,6,6,53.34%
16,10,7,6,6,6,53.34%
16,10,8,6,6,6,53.34%
16,12,11,9,7,5,53.34%
16,10,7,7,6,6,53.34%
16,10,8,7,6,6,53.34%
15,13,11,10,8,8,53.33%
14,13,12,12,9,4,53.33%
16,9,9,6,6,6,53.33%
16,9,9,7,6,6,53.32%
16,10,9,6,6,6,53.32%
14,14,13,10,8,5,53.32%
16,10,9,7,6,6,53.32%
14,13,12,12,6,6,53.32%
16,13,9,9,4,4,53.30%
15,13,12,10,10,6,53.30%
16,13,9,9,5,4,53.30%
16,8,8,8,6,6,53.29%
16,9,8,8,6,6,53.29%
14,13,10,10,10,8,53.29%
16,12,11,9,8,3,53.29%
15,13,12,11,10,4,53.28%
16,10,8,8,6,6,53.28%
16,12,11,8,8,4,53.28%
16,13,10,7,7,4,53.28%
16,9,9,8,6,6,53.27%
16,10,9,8,6,6,53.27%
14,13,12,12,7,6,53.26%
16,11,6,6,6,6,53.26%
16,11,7,6,6,6,53.26%
16,11,8,6,6,6,53.26%
15,14,11,11,8,6,53.26%
16,11,7,7,6,6,53.26%
16,11,8,7,6,6,53.26%
16,13,9,9,6,4,53.25%
14,13,13,11,9,6,53.24%
16,11,9,6,6,6,53.24%
16,13,10,8,7,4,53.24%
16,12,9,9,8,5,53.24%
16,11,9,7,6,6,53.24%
16,13,10,9,4,4,53.22%
16,11,11,10,4,4,53.22%
16,12,10,10,7,4,53.22%
16,13,10,9,5,4,53.22%
16,11,11,10,5,4,53.22%
16,11,8,8,6,6,53.21%
15,13,9,9,9,8,53.20%
16,13,9,9,7,3,53.19%
16,7,7,7,7,6,53.19%
16,8,7,7,7,6,53.19%
16,9,7,7,7,6,53.19%
16,8,8,7,7,6,53.19%
16,11,9,8,6,6,53.19%
16,9,8,7,7,6,53.19%
16,10,7,7,7,6,53.19%
16,10,8,7,7,6,53.19%
16,11,11,10,6,4,53.18%
14,14,13,6,6,6,53.18%
14,14,13,7,6,6,53.18%
15,13,10,9,9,8,53.18%
16,13,10,9,6,4,53.17%
16,9,9,7,7,6,53.17%
16,10,9,7,7,6,53.17%
14,14,13,8,6,6,53.16%
15,14,12,10,9,6,53.16%
16,12,11,10,3,3,53.16%
16,12,11,10,4,3,53.16%
16,12,10,9,8,5,53.16%
16,12,11,10,5,3,53.16%
16,11,11,10,7,3,53.15%
16,8,8,8,7,6,53.15%
16,9,8,8,7,6,53.15%
16,10,8,8,7,6,53.15%
16,9,9,8,7,6,53.14%
14,13,11,10,10,8,53.13%
16,10,9,8,7,6,53.13%
16,10,10,6,6,6,53.13%
16,10,10,7,6,6,53.13%
16,13,11,3,3,3,53.13%
16,13,11,4,3,3,53.13%
16,13,11,5,3,3,53.13%
16,13,11,4,4,3,53.13%
16,13,11,5,4,3,53.13%
16,13,11,6,3,3,53.13%
16,13,11,6,4,3,53.13%
16,13,11,7,3,3,53.12%
16,13,11,7,4,3,53.12%
16,13,11,5,5,3,53.12%
16,13,11,6,5,3,53.12%
16,12,11,10,6,3,53.12%
16,12,11,9,8,4,53.12%
16,13,10,9,7,3,53.12%
16,13,11,7,5,3,53.11%
16,11,7,7,7,6,53.11%
16,11,8,7,7,6,53.11%
16,11,9,7,7,6,53.09%
16,10,10,8,6,6,53.09%
14,14,13,7,7,6,53.09%
15,13,13,8,8,6,53.09%
16,11,10,6,6,6,53.08%
16,11,10,7,6,6,53.07%
14,14,13,8,7,6,53.07%
16,13,11,8,3,3,53.07%
16,13,11,8,4,3,53.07%
16,11,8,8,7,6,53.07%
16,13,11,6,6,3,53.06%
16,13,11,8,5,3,53.06%
16,10,10,10,5,5,53.06%
16,13,11,7,6,3,53.06%
16,11,9,8,7,6,53.06%
16,10,10,10,6,5,53.04%
16,11,10,10,5,5,53.04%
16,11,10,8,6,6,53.03%
13,13,13,10,9,7,53.03%
14,14,13,9,6,6,53.03%
16,11,10,10,6,5,53.02%
16,13,11,8,6,3,53.01%
16,13,9,9,7,4,53.01%
15,13,13,9,8,6,53.00%
16,10,10,7,7,6,52.98%
16,11,11,10,7,4,52.98%
16,12,11,10,4,4,52.97%
16,12,11,10,5,4,52.97%
15,13,13,10,6,6,52.96%
16,10,10,8,7,6,52.95%
14,14,13,9,7,6,52.94%
16,13,5,5,5,5,52.94%
16,13,6,5,5,5,52.94%
16,13,7,5,5,5,52.94%
16,13,6,6,5,5,52.94%
16,13,7,6,5,5,52.94%
16,13,8,5,5,5,52.94%
16,13,8,6,5,5,52.94%
16,13,7,7,5,5,52.94%
15,13,13,9,9,3,52.94%
16,13,8,7,5,5,52.94%
16,12,11,10,6,4,52.93%
16,13,10,9,7,4,52.93%
16,11,10,7,7,6,52.93%
16,13,9,5,5,5,52.93%
16,13,9,6,5,5,52.93%
16,13,11,4,4,4,52.92%
16,13,11,5,4,4,52.92%
16,13,11,6,4,4,52.92%
16,13,9,7,5,5,52.92%
16,13,11,5,5,4,52.92%
16,13,11,6,5,4,52.92%
16,13,11,7,4,4,52.92%
16,13,11,7,5,4,52.91%
16,13,6,6,6,5,52.91%
16,13,7,6,6,5,52.91%
16,13,8,6,6,5,52.91%
16,12,11,10,7,3,52.91%
16,13,7,7,6,5,52.91%
16,13,8,7,6,5,52.91%
16,10,10,10,8,3,52.91%
15,14,11,11,9,5,52.90%
16,11,10,8,7,6,52.90%
16,13,9,6,6,5,52.90%
16,13,9,7,6,5,52.89%
14,13,12,12,8,6,52.89%
15,13,13,10,7,6,52.89%
16,9,9,9,6,6,52.89%
16,10,9,9,6,6,52.88%
16,11,10,10,8,3,52.88%
16,13,8,8,5,5,52.88%
14,11,11,11,10,8,52.87%
16,13,11,6,6,4,52.87%
16,13,11,8,4,4,52.87%
16,11,11,8,8,5,52.87%
16,13,11,7,6,4,52.87%
16,13,11,8,5,4,52.87%
16,13,9,8,5,5,52.86%
16,10,10,10,7,5,52.86%
15,12,12,8,8,8,52.85%
16,13,8,8,6,5,52.85%
16,11,10,10,7,5,52.84%
16,13,9,8,6,5,52.84%
15,13,13,11,3,3,52.82%
15,13,13,11,4,3,52.82%
16,13,11,8,6,4,52.82%
15,14,12,7,7,7,52.82%
15,13,11,11,10,6,52.82%
15,13,13,11,5,3,52.82%
16,11,9,9,6,6,52.82%
15,14,12,8,7,7,52.82%
14,13,12,12,9,5,52.81%
15,12,12,9,8,8,52.81%
16,13,10,5,5,5,52.80%
16,13,10,6,5,5,52.80%
15,13,13,9,9,4,52.80%
15,13,12,11,10,5,52.80%
16,13,10,7,5,5,52.80%
15,13,13,11,6,3,52.80%
15,13,11,9,9,8,52.79%
16,12,6,6,6,6,52.79%
16,12,7,6,6,6,52.79%
16,12,8,6,6,6,52.79%
16,12,7,7,6,6,52.79%
16,12,8,7,6,6,52.79%
16,13,11,7,7,3,52.78%
16,12,9,6,6,6,52.78%
16,13,11,9,3,3,52.78%
16,13,11,9,4,3,52.78%
16,12,9,7,6,6,52.78%
16,13,11,9,5,3,52.77%
16,13,10,6,6,5,52.77%
16,9,9,9,7,6,52.77%
16,13,10,7,6,5,52.77%
16,10,9,9,7,6,52.76%
16,10,10,9,6,6,52.76%
14,14,12,11,7,7,52.76%
14,13,13,9,9,7,52.76%
16,13,11,8,7,3,52.75%
16,13,10,8,5,5,52.75%
16,12,8,8,6,6,52.74%
16,10,10,10,8,4,52.74%
16,12,11,10,7,4,52.73%
16,12,9,8,6,6,52.73%
14,12,11,11,10,8,52.73%
16,13,11,9,6,3,52.73%
16,13,10,8,6,5,52.72%
16,11,10,10,8,4,52.72%
16,11,10,9,6,6,52.71%
16,11,9,9,7,6,52.70%
15,14,12,9,7,7,52.70%
16,11,11,9,8,5,52.70%
16,12,10,10,5,5,52.70%
16,12,10,10,6,5,52.68%
15,13,13,11,4,4,52.66%
15,13,13,11,5,4,52.66%
15,14,12,11,6,6,52.65%
15,13,13,11,7,3,52.65%
16,13,7,7,7,5,52.65%
16,13,8,7,7,5,52.65%
16,12,7,7,7,6,52.65%
16,12,8,7,7,6,52.65%
16,10,10,9,7,6,52.65%
14,12,12,10,10,8,52.64%
16,12,10,6,6,6,52.64%
16,13,9,7,7,5,52.64%
16,12,10,7,6,6,52.64%
15,13,13,11,6,4,52.64%
16,12,9,7,7,6,52.63%
16,13,8,8,7,5,52.61%
16,12,8,8,7,6,52.61%
14,14,12,10,10,3,52.61%
16,13,9,8,7,5,52.60%
15,13,10,10,9,8,52.60%
16,12,9,8,7,6,52.60%
16,12,10,8,6,6,52.60%
16,12,11,8,8,5,52.60%
16,11,10,9,7,6,52.60%
16,13,11,7,7,4,52.60%
15,14,12,11,7,6,52.59%
16,13,11,9,4,4,52.58%
16,13,11,9,5,4,52.58%
12,12,12,11,10,8,52.58%
15,14,9,9,9,7,52.57%
16,13,11,8,7,4,52.57%
15,12,12,11,10,6,52.57%
15,13,13,10,9,3,52.56%
16,12,10,10,8,3,52.55%
15,14,10,9,9,7,52.55%
16,13,11,9,6,4,52.54%
14,14,12,11,8,7,52.53%
16,13,10,7,7,5,52.52%
16,13,9,9,5,5,52.50%
16,12,10,10,7,5,52.50%
15,13,13,11,7,4,52.50%
16,12,10,7,7,6,52.50%
15,14,12,11,9,3,52.50%
16,13,11,9,7,3,52.49%
16,13,10,8,7,5,52.49%
14,14,12,10,10,4,52.49%
16,13,9,9,6,5,52.48%
16,12,10,8,7,6,52.47%
15,13,10,10,10,7,52.46%
15,14,12,8,8,7,52.46%
14,14,13,8,8,6,52.46%
16,11,11,10,5,5,52.46%
13,12,12,11,10,8,52.44%
16,11,11,10,6,5,52.44%
15,14,13,3,3,3,52.44%
15,14,13,4,3,3,52.44%
15,14,13,5,3,3,52.44%
15,14,13,4,4,3,52.44%
15,14,13,5,4,3,52.44%
15,14,13,6,3,3,52.44%
16,12,11,9,8,5,52.44%
15,14,13,6,4,3,52.44%
15,14,13,7,3,3,52.44%
15,14,13,7,4,3,52.44%
15,14,13,5,5,3,52.43%
15,14,13,6,5,3,52.43%
15,14,13,7,5,3,52.43%
16,13,10,9,5,5,52.43%
15,13,13,10,9,4,52.42%
14,13,13,10,9,7,52.42%
16,13,8,8,8,3,52.42%
13,13,12,12,9,6,52.42%
16,13,9,8,8,3,52.41%
15,14,13,8,3,3,52.41%
15,14,13,8,4,3,52.41%
13,13,13,11,7,7,52.40%
15,14,13,8,5,3,52.40%
16,13,10,9,6,5,52.40%
15,14,13,6,6,3,52.39%
15,14,13,7,6,3,52.39%
16,12,10,10,8,4,52.39%
16,12,9,9,6,6,52.39%
13,13,12,10,10,8,52.38%
15,13,13,10,8,6,52.38%
14,14,13,9,8,6,52.38%
15,14,12,9,8,7,52.38%
15,14,13,8,6,3,52.36%
15,14,12,11,9,4,52.36%
14,14,13,10,6,6,52.35%
14,14,13,9,9,3,52.34%
16,11,11,10,8,3,52.33%
16,13,10,8,8,3,52.32%
15,13,11,10,9,8,52.32%
16,13,11,9,7,4,52.31%
15,13,11,10,10,7,52.31%
16,12,10,9,6,6,52.30%
14,14,13,11,3,3,52.28%
14,14,13,11,4,3,52.28%
14,14,13,11,5,3,52.28%
14,14,13,10,7,6,52.28%
16,13,9,9,7,5,52.28%
16,12,9,9,7,6,52.27%
14,14,10,10,10,6,52.27%
16,11,11,10,7,5,52.27%
15,12,12,10,8,8,52.27%
15,14,13,4,4,4,52.26%
15,14,13,5,4,4,52.26%
15,14,13,6,4,4,52.26%
15,14,13,5,5,4,52.26%
15,14,13,6,5,4,52.26%
15,14,13,7,4,4,52.26%
15,14,13,7,5,4,52.26%
14,14,13,11,6,3,52.25%
16,13,8,8,8,4,52.25%
15,13,13,9,9,5,52.25%
16,13,9,8,8,4,52.24%
15,14,13,9,3,3,52.24%
15,14,13,9,4,3,52.24%
13,13,13,10,10,3,52.24%
14,12,12,12,9,6,52.24%
15,14,13,9,5,3,52.23%
15,14,13,8,4,4,52.23%
14,14,11,11,9,7,52.23%
15,14,13,8,5,4,52.23%
15,14,11,9,9,7,52.23%
15,14,13,6,6,4,52.22%
15,14,13,7,6,4,52.22%
16,12,11,10,5,5,52.22%
16,13,9,9,8,3,52.21%
14,14,13,9,9,4,52.21%
16,13,10,9,7,5,52.20%
16,12,11,10,6,5,52.20%
15,14,13,9,6,3,52.20%
15,14,13,8,6,4,52.19%
16,8,8,8,8,6,52.19%
16,9,8,8,8,6,52.19%
16,12,10,9,7,6,52.19%
16,10,8,8,8,6,52.18%
13,13,13,11,8,7,52.18%
15,14,13,7,7,3,52.18%
16,9,9,8,8,6,52.18%
16,10,9,8,8,6,52.18%
16,11,11,10,8,4,52.17%
15,14,13,8,7,3,52.17%
16,13,10,8,8,4,52.16%
14,14,11,10,10,6,52.15%
15,14,12,11,8,6,52.14%
16,13,10,9,8,3,52.14%
14,14,13,11,4,4,52.12%
16,13,11,5,5,5,52.12%
16,13,11,6,5,5,52.12%
14,14,13,11,5,4,52.12%
16,11,8,8,8,6,52.12%
16,13,11,7,5,5,52.12%
13,13,13,10,10,4,52.12%
14,14,13,11,7,3,52.12%
16,11,9,8,8,6,52.11%
16,11,11,6,6,6,52.11%
16,11,11,7,6,6,52.11%
13,13,11,11,10,8,52.11%
14,14,13,11,6,4,52.10%
15,13,13,11,8,3,52.10%
16,13,11,6,6,5,52.10%
16,12,11,10,8,3,52.09%
16,13,11,7,6,5,52.09%
16,10,10,10,8,5,52.08%
16,11,11,8,6,6,52.08%
16,13,11,8,5,5,52.08%
15,14,13,9,4,4,52.07%
15,14,13,9,5,4,52.06%
16,11,10,10,8,5,52.06%
16,13,11,8,6,5,52.05%
16,13,9,9,8,4,52.04%
16,10,10,8,8,6,52.04%
16,12,11,10,7,5,52.03%
15,14,13,9,6,4,52.03%
15,13,13,11,5,5,52.02%
15,14,13,7,7,4,52.02%
15,14,13,9,7,3,52.02%
15,13,13,11,6,5,52.01%
14,14,12,10,10,5,52.01%
15,14,13,8,7,4,52.00%
16,11,10,8,8,6,51.99%
15,14,12,10,7,7,51.99%
14,14,11,11,10,3,51.99%
16,11,11,7,7,6,51.98%
14,14,13,10,9,3,51.98%
16,13,10,9,8,4,51.98%
14,14,13,11,7,4,51.97%
16,11,11,8,7,6,51.96%
15,14,10,10,9,7,51.96%
15,13,13,11,8,4,51.96%
16,9,9,9,8,6,51.95%
16,10,9,9,8,6,51.95%
16,12,11,10,8,4,51.93%
12,12,12,12,7,7,51.92%
16,11,9,9,8,6,51.89%
15,13,13,11,7,5,51.89%
16,13,10,10,3,3,51.89%
16,13,10,10,4,3,51.89%
15,13,13,10,9,5,51.88%
16,13,10,10,5,3,51.88%
14,14,11,11,10,4,51.87%
16,13,11,7,7,5,51.87%
13,12,12,12,7,7,51.86%
15,14,13,9,7,4,51.86%
14,14,13,10,9,4,51.85%
16,10,10,9,8,6,51.85%
16,13,10,10,6,3,51.84%
16,12,11,6,6,6,51.84%
16,12,11,7,6,6,51.84%
16,13,11,8,7,5,51.84%
16,11,11,9,6,6,51.83%
15,14,12,11,9,5,51.83%
14,13,13,11,7,7,51.82%
16,13,11,9,5,5,51.81%
16,12,11,8,6,6,51.81%
16,11,10,9,8,6,51.80%
16,13,11,9,6,5,51.79%
14,14,13,10,8,6,51.79%
16,12,10,10,8,5,51.74%
12,12,12,12,8,7,51.73%
15,14,11,10,9,7,51.73%
16,11,11,9,7,6,51.72%
16,13,11,8,8,3,51.72%
16,12,11,7,7,6,51.72%
15,14,12,10,8,7,51.72%
15,12,12,9,9,8,51.71%
16,13,10,10,4,4,51.70%
16,13,10,10,5,4,51.70%
16,12,8,8,8,6,51.70%
16,12,11,8,7,6,51.69%
16,12,9,8,8,6,51.69%
13,12,12,12,8,7,51.67%
16,13,10,10,6,4,51.67%
14,14,13,9,9,5,51.67%
15,13,12,8,8,8,51.66%
14,13,13,10,10,3,51.66%
13,13,13,10,10,5,51.65%
16,13,10,10,7,3,51.64%
15,12,12,10,10,7,51.63%
15,13,12,9,8,8,51.63%
15,11,11,11,10,7,51.61%
14,13,13,11,8,7,51.60%
16,13,11,9,7,5,51.60%
16,12,10,8,8,6,51.59%
15,13,12,11,10,6,51.58%
16,13,8,8,8,5,51.58%
14,14,13,11,8,3,51.57%
16,13,9,8,8,5,51.57%
16,13,11,9,8,3,51.57%
16,12,11,9,6,6,51.57%
15,14,13,5,5,5,51.56%
15,14,13,6,5,5,51.56%
16,13,11,8,8,4,51.56%
15,14,13,7,5,5,51.56%
14,13,13,10,10,4,51.54%
15,14,13,6,6,5,51.54%
15,14,13,7,6,5,51.54%
15,14,13,8,5,5,51.53%
15,14,11,11,9,6,51.53%
14,13,12,12,9,6,51.53%
16,11,11,10,8,5,51.52%
15,14,13,8,6,5,51.51%
16,13,11,10,3,3,51.51%
16,13,11,10,4,3,51.51%
15,14,13,10,3,3,51.50%
15,14,13,10,4,3,51.50%
15,12,11,11,10,7,51.50%
16,13,11,10,5,3,51.50%
15,14,13,10,5,3,51.50%
14,14,13,11,5,5,51.49%
16,12,9,9,8,6,51.49%
16,13,10,8,8,5,51.49%
14,14,13,11,6,5,51.48%
16,13,10,10,7,4,51.47%
15,14,13,10,6,3,51.47%
16,13,11,10,6,3,51.47%
16,12,11,9,7,6,51.46%
16,12,12,3,3,3,51.44%
16,12,12,4,3,3,51.44%
16,12,12,5,3,3,51.44%
16,12,12,4,4,3,51.44%
16,12,12,5,4,3,51.44%
16,12,12,6,3,3,51.44%
16,12,12,6,4,3,51.44%
16,12,12,7,3,3,51.44%
16,12,12,7,4,3,51.44%
16,12,12,5,5,3,51.44%
16,12,12,6,5,3,51.44%
14,14,13,11,8,4,51.43%
16,12,12,7,5,3,51.43%
9,9,9,9,9,9,51.42%
10,9,9,9,9,9,51.42%
10,10,9,9,9,9,51.42%
11,9,9,9,9,9,51.42%
11,10,9,9,9,9,51.42%
16,12,10,9,8,6,51.42%
16,13,11,9,8,4,51.41%
16,12,12,8,3,3,51.40%
16,12,12,8,4,3,51.40%
14,14,11,11,10,5,51.40%
16,12,12,8,5,3,51.39%
10,10,10,9,9,9,51.39%
11,10,10,9,9,9,51.39%
16,12,12,6,6,3,51.39%
15,13,13,11,8,5,51.39%
15,14,13,8,8,3,51.39%
16,12,12,7,6,3,51.39%
15,14,13,9,5,5,51.38%
16,13,9,9,8,5,51.38%
12,9,9,9,9,9,51.37%
12,10,9,9,9,9,51.37%
15,14,13,7,7,5,51.37%
14,14,13,11,7,5,51.37%
11,11,9,9,9,9,51.36%
15,14,13,9,6,5,51.36%
15,14,13,8,7,5,51.35%
16,12,12,8,6,3,51.35%
12,10,10,9,9,9,51.35%
11,11,10,9,9,9,51.34%
15,14,13,10,4,4,51.34%
15,12,12,10,9,8,51.34%
15,14,13,10,5,4,51.34%
12,11,9,9,9,9,51.33%
16,13,11,10,4,4,51.33%
16,13,11,10,5,4,51.32%
14,14,13,10,9,5,51.32%
16,13,10,9,8,5,51.31%
15,14,13,10,7,3,51.31%
15,14,13,10,6,4,51.31%
12,11,10,9,9,9,51.31%
15,11,11,11,8,8,51.31%
15,14,13,9,8,3,51.30%
16,12,11,10,8,5,51.29%
16,13,11,10,6,4,51.29%
16,13,11,10,7,3,51.27%
16,12,12,4,4,4,51.26%
16,12,12,5,4,4,51.26%
16,12,12,6,4,4,51.26%
14,13,12,10,10,8,51.26%
16,12,12,5,5,4,51.25%
16,12,12,6,5,4,51.25%
16,12,12,7,4,4,51.25%
16,12,12,7,5,4,51.25%
15,14,13,8,8,4,51.24%
15,14,13,9,7,5,51.21%
16,12,12,8,4,4,51.21%
16,12,12,8,5,4,51.21%
16,12,12,6,6,4,51.21%
16,12,12,7,6,4,51.21%
12,12,12,12,10,3,51.20%
15,12,11,11,8,8,51.19%
14,14,8,8,8,8,51.18%
14,14,9,8,8,8,51.18%
16,12,12,8,6,4,51.17%
16,12,12,9,3,3,51.17%
16,12,12,9,4,3,51.17%
16,12,12,9,5,3,51.16%
15,14,13,10,7,4,51.16%
15,14,13,9,8,4,51.15%
14,14,12,11,9,7,51.15%
16,10,10,10,6,6,51.15%
13,12,12,12,10,3,51.15%
14,14,10,8,8,8,51.14%
16,11,11,8,8,6,51.14%
16,12,12,7,7,3,51.14%
16,9,9,9,9,3,51.14%
16,10,9,9,9,3,51.14%
16,11,10,10,6,6,51.12%
14,14,9,9,8,8,51.12%
16,12,12,9,6,3,51.12%
15,13,12,10,8,8,51.12%
16,12,12,8,7,3,51.12%
16,13,11,10,7,4,51.10%
16,11,9,9,9,3,51.10%
12,12,12,12,10,4,51.09%
14,14,10,9,8,8,51.09%
16,10,10,9,9,3,51.09%
14,13,13,10,10,5,51.07%
16,10,10,10,7,6,51.06%
16,11,10,9,9,3,51.06%
13,12,12,12,10,4,51.04%
16,11,10,10,7,6,51.03%
14,14,12,11,10,3,51.03%
10,10,10,10,9,9,51.00%
11,10,10,10,9,9,51.00%
16,9,9,9,9,4,50.99%
16,11,11,9,8,6,50.99%
16,10,9,9,9,4,50.99%
16,12,12,9,4,4,50.99%
16,12,12,9,5,4,50.98%
16,13,10,10,5,5,50.97%
11,11,10,10,9,9,50.97%
16,12,12,7,7,4,50.97%
12,10,10,10,9,9,50.97%
13,13,13,11,10,3,50.96%
13,9,9,9,9,9,50.96%
13,10,9,9,9,9,50.96%
16,11,9,9,9,4,50.95%
16,13,10,10,6,5,50.95%
14,13,11,11,10,8,50.95%
16,12,12,9,6,4,50.95%
16,12,12,8,7,4,50.95%
16,10,10,9,9,4,50.94%
13,10,10,9,9,9,50.94%
12,11,10,10,9,9,50.94%
13,11,9,9,9,9,50.93%
14,12,12,11,10,8,50.92%
14,14,12,11,10,4,50.92%
13,13,12,12,7,7,50.91%
16,12,12,9,7,3,50.91%
16,11,10,9,9,4,50.91%
13,11,10,9,9,9,50.91%
16,13,11,8,8,5,50.91%
13,13,13,11,9,7,50.89%
16,13,6,6,6,6,50.89%
16,13,7,6,6,6,50.89%
16,13,8,6,6,6,50.89%
16,12,11,8,8,6,50.89%
16,13,7,7,6,6,50.89%
16,13,8,7,6,6,50.88%
14,14,13,11,8,5,50.88%
16,13,9,6,6,6,50.87%
16,13,9,7,6,6,50.87%
15,13,13,9,9,6,50.87%
16,13,10,10,8,3,50.86%
13,13,13,11,10,4,50.85%
16,13,8,8,6,6,50.84%
16,13,9,8,6,6,50.84%
16,12,10,10,6,6,50.81%
14,14,12,10,10,6,50.80%
14,14,11,8,8,8,50.80%
16,13,10,10,7,5,50.79%
11,11,11,9,9,9,50.78%
16,13,10,6,6,6,50.77%
16,13,10,7,6,6,50.77%
16,13,11,9,8,5,50.76%
16,12,9,9,9,3,50.76%
12,11,11,9,9,9,50.76%
14,14,11,9,8,8,50.75%
16,13,7,7,7,6,50.75%
16,13,8,7,7,6,50.75%
12,12,9,9,9,9,50.75%
16,13,9,7,7,6,50.74%
16,12,11,9,8,6,50.74%
16,12,12,9,7,4,50.74%
12,12,10,9,9,9,50.74%
14,12,12,12,7,7,50.74%
16,13,10,8,6,6,50.73%
13,13,12,12,8,7,50.73%
15,12,12,12,3,3,50.73%
15,12,12,12,4,3,50.73%
13,13,12,11,10,8,50.73%
15,12,12,12,5,3,50.73%
16,13,8,8,7,6,50.72%
16,12,10,9,9,3,50.72%
16,12,10,10,7,6,50.72%
16,13,9,8,7,6,50.72%
15,12,12,12,6,3,50.71%
16,13,10,10,8,4,50.70%
15,14,13,10,8,3,50.69%
15,14,13,10,5,5,50.68%
15,14,13,10,6,5,50.67%
12,12,12,12,10,5,50.65%
15,14,13,8,8,5,50.65%
16,13,10,7,7,6,50.64%
12,12,12,12,9,7,50.63%
16,13,10,8,7,6,50.62%
16,12,9,9,9,4,50.62%
16,13,11,10,5,5,50.61%
15,13,12,10,10,7,50.60%
13,12,12,12,10,5,50.59%
16,11,11,10,6,6,50.59%
15,12,12,12,7,3,50.59%
16,13,11,10,6,5,50.59%
15,12,12,12,4,4,50.59%
15,12,12,12,5,4,50.58%
16,12,10,9,9,4,50.58%
15,13,12,9,9,8,50.58%
13,10,10,10,9,9,50.58%
13,12,12,12,9,7,50.57%
15,12,12,12,6,4,50.56%
15,14,13,9,8,5,50.56%
14,12,12,12,8,7,50.56%
13,11,10,10,9,9,50.56%
15,14,13,10,8,4,50.54%
15,11,11,11,9,8,50.54%
15,14,13,10,7,5,50.54%
16,13,9,9,6,6,50.54%
15,13,13,10,9,6,50.53%
11,11,11,10,9,9,50.51%
16,12,12,5,5,5,50.51%
16,12,12,6,5,5,50.51%
16,13,11,10,8,3,50.51%
16,11,11,10,7,6,50.51%
16,12,12,7,5,5,50.50%
15,14,12,11,9,6,50.49%
12,11,11,10,9,9,50.49%
16,12,12,6,6,5,50.48%
16,12,12,7,6,5,50.48%
16,13,10,9,6,6,50.47%
16,12,12,8,5,5,50.47%
13,12,9,9,9,9,50.47%
13,13,13,10,10,6,50.47%
15,14,12,9,9,7,50.47%
14,14,12,11,10,5,50.46%
13,12,10,9,9,9,50.46%
15,12,12,12,7,4,50.45%
